Date,AAPL,MSFT,AMZN,GOOGL,META,BRK-B,JNJ,V,JPM,PG,WMT,MA,UNH,HD,INTC
2021-04-27,132.2550811767578,255.7061309814453,170.8715057373047,114.54900360107422,303.57000732421875,273.6499938964844,151.46469116210938,225.35333251953125,140.7144012451172,123.28872680664062,133.1351776123047,383.52105712890625,379.7581787109375,299.8973083496094,53.430580139160156
2021-04-28,131.45794677734375,248.47328186035156,172.9250030517578,117.9520034790039,307.1000061035156,272.95001220703125,150.35086059570312,228.8231964111328,141.62611389160156,123.4954833984375,132.66375732421875,390.0071716308594,379.8448181152344,299.0740966796875,53.10799026489258
2021-04-29,131.3595428466797,246.47230529785156,173.5655059814453,119.63800048828125,329.510009765625,277.6000061035156,152.4114532470703,232.1656036376953,144.37994384765625,124.53870391845703,134.33782958984375,383.40264892578125,386.54473876953125,304.3406982421875,53.71630859375
2021-04-30,129.3716278076172,246.15020751953125,173.37100219726562,117.67500305175781,325.0799865722656,274.95001220703125,151.04702758789062,228.9309844970703,143.09605407714844,125.39395141601562,134.60723876953125,376.6109313964844,383.8975524902344,302.778564453125,53.0250358581543
2021-05-03,130.43446350097656,245.8378448486328,169.32449340820312,117.15399932861328,322.5799865722656,279.17999267578125,153.34893798828125,227.9998321533203,142.67742919921875,126.87893676757812,136.7334747314453,373.9889221191406,390.7322082519531,308.9525451660156,52.776180267333984
2021-05-04,125.8189697265625,241.86517333984375,165.593505859375,115.34149932861328,318.3599853515625,280.260009765625,155.72518920898438,227.43130493164062,144.64976501464844,126.44659423828125,135.38648986816406,370.54864501953125,395.9688720703125,311.29119873046875,52.444374084472656
2021-05-05,126.06499481201172,240.57675170898438,163.52699279785156,115.7385025024414,315.0199890136719,282.760009765625,155.07545471191406,224.66722106933594,146.54763793945312,125.43156433105469,135.27108764648438,363.8752136230469,397.0855712890625,310.61767578125,52.39828109741211
2021-05-06,127.67894744873047,243.75875854492188,165.31849670410156,116.86750030517578,320.0199890136719,289.7099914550781,155.6973114013672,226.73541259765625,149.49684143066406,127.010498046875,136.2369384765625,370.1248474121094,399.4632568359375,315.7907409667969,53.03630828857422
2021-05-07,128.35916137695312,246.42352294921875,164.58050537109375,117.59649658203125,319.0799865722656,290.92999267578125,156.4027557373047,227.51954650878906,150.00852966308594,127.01991271972656,135.41592407226562,370.04595947265625,402.0430908203125,317.35296630859375,53.4814567565918
2021-05-10,125.0468978881836,241.2697296142578,159.52450561523438,114.5875015258789,305.9700012207031,292.3299865722656,158.0457000732422,221.49139404296875,149.98992919921875,129.38832092285156,136.01480102539062,361.11517333984375,405.16204833984375,319.10223388671875,51.9049186706543
2021-05-11,124.12024688720703,240.34246826171875,161.19549560546875,113.50299835205078,306.5299987792969,285.6300048828125,156.75552368164062,221.0111541748047,147.49658203125,128.74923706054688,134.7881317138672,362.3670349121094,396.3154602050781,309.3173828125,51.0424690246582
2021-05-12,121.0248794555664,233.28533935546875,157.5970001220703,110.01249694824219,302.54998779296875,282.9100036621094,156.12429809570312,216.25726318359375,146.48252868652344,127.3864517211914,131.3013458251953,351.5337829589844,390.22198486328125,296.53912353515625,49.72560119628906
2021-05-13,123.1936264038086,237.218994140625,158.07350158691406,111.4520034790039,305.260009765625,286.8999938964844,157.75794982910156,219.6241912841797,150.2504119873047,129.435302734375,133.5228271484375,354.88531494140625,393.29278564453125,304.41552734375,50.087276458740234
2021-05-14,125.63835144042969,242.216552734375,161.14500427246094,113.91899871826172,315.94000244140625,290.67999267578125,157.99928283691406,222.76531982421875,152.5855712890625,129.7078399658203,134.75912475585938,358.7198181152344,394.4864196777344,302.7411193847656,51.329952239990234
2021-05-17,124.47513580322266,239.31756591796875,163.51950073242188,114.44599914550781,315.4599914550781,289.2200012207031,158.15708923339844,222.27450561523438,153.1995849609375,129.4447021484375,134.15065002441406,358.11846923828125,393.36016845703125,299.35479736328125,51.3114013671875
2021-05-18,123.0753173828125,237.26779174804688,161.61399841308594,113.12349700927734,309.9599914550781,287.5899963378906,158.21278381347656,221.4205322265625,151.04122924804688,128.1195068359375,137.06761169433594,357.8918151855469,395.04473876953125,296.3051452636719,50.85699462890625
2021-05-19,122.9176025390625,237.8547821044922,161.58999633789062,113.57499694824219,313.5899963378906,286.2200012207031,157.8693084716797,220.45852661132812,149.8875732421875,128.38265991210938,137.0772247314453,355.8315734863281,394.19769287109375,294.1536560058594,51.339229583740234
2021-05-20,125.50035095214844,241.14202880859375,162.38400268554688,115.34750366210938,318.6099853515625,286.7300109863281,158.7882537841797,222.27450561523438,149.6270751953125,129.6984405517578,137.56019592285156,362.4557189941406,393.36981201171875,295.5101013183594,51.88637924194336
2021-05-21,123.6470718383789,239.86038208007812,160.1540069580078,114.70649719238281,316.2300109863281,287.739990234375,158.6861572265625,222.5984344482422,151.32960510253906,129.6984405517578,136.9130401611328,362.35723876953125,396.2480773925781,295.388427734375,52.00693130493164
2021-05-24,125.29332733154297,245.3489227294922,162.24949645996094,118.052001953125,324.6300048828125,289.7300109863281,159.29324340820312,225.10154724121094,152.14830017089844,129.66085815429688,136.9227294921875,367.06903076171875,395.593505859375,294.5184631347656,52.82301712036133
