Date,AMD,CMG,CHD,CLX,DXCM,DG,LLY,ENPH,ETSY,GNRC,MKTX,MTCH,TGT,TSLA,WST
2021-02-09,90.91000366210938,1550.489990234375,80.04295349121094,172.45733642578125,100.25749969482422,197.70814514160156,194.1049346923828,200.10000610351562,229.8699951171875,275.55999755859375,544.0117797851562,158.8699951171875,181.8050537109375,283.1533203125,288.103271484375
2021-02-10,92.3499984741211,1544.6600341796875,80.32279205322266,171.79458618164062,99.86000061035156,195.5997772216797,196.68386840820312,202.07000732421875,225.64999389648438,277.5400085449219,540.3346557617188,171.07000732421875,180.0739288330078,268.2733459472656,290.4884033203125
2021-02-11,92.66000366210938,1543.1099853515625,79.82099914550781,169.5024871826172,102.55000305175781,194.3561248779297,195.75624084472656,199.0800018310547,226.0500030517578,316.1099853515625,532.2684326171875,172.1300048828125,178.1743927001953,270.5533447265625,289.2958068847656
2021-02-12,93.7699966430664,1527.699951171875,80.2788314819336,171.18702697753906,103.13999938964844,192.95706176757812,200.3075408935547,206.50999450683594,233.86000061035156,326.8399963378906,538.9301147460938,169.52999877929688,179.1288299560547,272.0400085449219,292.1978454589844
2021-02-16,91.45999908447266,1484.0,79.0495834350586,168.77528381347656,101.09500122070312,194.540771484375,198.82913208007812,193.5,228.32000732421875,350.5299987792969,524.2706909179688,164.86000061035156,178.97857666015625,265.40667724609375,293.78790283203125
2021-02-17,89.94000244140625,1459.5,80.10460662841797,172.83473205566406,103.52999877929688,195.774658203125,199.5055389404297,189.33999633789062,222.41000366210938,355.32000732421875,522.5053100585938,160.8000030517578,181.8052215576172,266.04998779296875,292.1778869628906
2021-02-18,88.63999938964844,1456.31005859375,80.8692626953125,174.57447814941406,102.70999908447266,197.06687927246094,194.34539794921875,180.83999633789062,220.82000732421875,351.4599914550781,530.28857421875,162.24000549316406,179.74864196777344,262.4599914550781,294.9109191894531
2021-02-19,89.58000183105469,1473.0899658203125,78.83663177490234,172.18116760253906,104.73500061035156,195.44432067871094,194.1521453857422,189.74000549316406,227.27000427246094,363.4700012207031,536.6478271484375,160.9499969482422,177.31643676757812,260.4333190917969,279.8145751953125
2021-02-22,85.37000274658203,1430.5400390625,77.93648529052734,172.84393310546875,103.01499938964844,193.1222381591797,193.9202117919922,167.86000061035156,213.1199951171875,336.70001220703125,527.7330932617188,156.7100067138672,177.47605895996094,238.1666717529297,270.969482421875
2021-02-23,84.73999786376953,1416.239990234375,78.43011474609375,172.46652221679688,101.69499969482422,189.63424682617188,195.6595916748047,170.88999938964844,210.75,333.0400085449219,535.6041870117188,161.3300018310547,175.00628662109375,232.94667053222656,272.599365234375
2021-02-24,86.94000244140625,1449.06005859375,76.99760437011719,168.72006225585938,101.41000366210938,187.1372833251953,197.63088989257812,180.8699951171875,209.10000610351562,322.67999267578125,532.0148315429688,160.7899932861328,175.68243408203125,247.33999633789062,277.2008361816406
2021-02-25,82.41999816894531,1410.739990234375,76.84273529052734,166.8330078125,98.86750030517578,183.31890869140625,196.9544677734375,167.3699951171875,197.5800018310547,315.6600036621094,538.1693725585938,151.72000122070312,173.80426025390625,227.4066619873047,275.968505859375
2021-02-26,84.51000213623047,1442.0,76.2232666015625,166.65814208984375,99.44499969482422,183.62013244628906,197.98841857910156,176.05999755859375,220.27000427246094,329.55999755859375,542.236572265625,152.85000610351562,172.26417541503906,225.1666717529297,278.9200744628906
2021-03-01,86.38999938964844,1484.949951171875,76.16519927978516,165.47987365722656,99.1675033569336,187.4190216064453,199.51515197753906,186.4499969482422,244.5800018310547,346.25,564.79638671875,156.52000427246094,174.7527313232422,239.47666931152344,281.2456970214844
2021-03-02,84.12999725341797,1475.5699462890625,76.6781997680664,164.78948974609375,97.97750091552734,181.2008514404297,197.26368713378906,171.69000244140625,238.42999267578125,338.70001220703125,564.611083984375,152.50999450683594,162.92039489746094,228.81333923339844,276.3858337402344
2021-03-03,80.86000061035156,1408.219970703125,75.9135513305664,165.6915740966797,92.17500305175781,177.69345092773438,195.1957550048828,161.1199951171875,208.61000061035156,318.260009765625,496.7950134277344,147.33999633789062,163.03306579589844,217.73333740234375,265.97052001953125
2021-03-04,77.75,1351.1199951171875,75.41989135742188,164.00704956054688,89.06749725341797,173.07839965820312,193.7849578857422,149.8800048828125,198.10000610351562,305.7200012207031,472.9768981933594,143.66000366210938,159.4739532470703,207.14666748046875,255.70416259765625
2021-03-05,78.5199966430664,1332.280029296875,77.39445495605469,169.6865997314453,91.02249908447266,173.63223266601562,199.95001220703125,143.5500030517578,200.3000030517578,307.0299987792969,491.937744140625,146.2899932861328,162.09400939941406,199.31666564941406,260.7826232910156
2021-03-08,73.95999908447266,1335.0,78.23652648925781,172.83473205566406,88.01499938964844,176.80931091308594,200.05630493164062,132.05999755859375,190.25999450683594,294.80999755859375,500.32568359375,145.55999755859375,166.0944061279297,187.6666717529297,259.7391052246094
2021-03-09,78.52999877929688,1427.6099853515625,77.83001708984375,170.8832550048828,90.73500061035156,181.3951873779297,199.16734313964844,148.6999969482422,206.7899932861328,309.1400146484375,511.1716003417969,152.11000061035156,168.26370239257812,224.52667236328125,265.7716979980469
2021-03-10,77.5199966430664,1416.6700439453125,78.54627227783203,174.23391723632812,89.09750366210938,182.2210693359375,198.529541015625,152.42999267578125,205.92999267578125,314.5,504.05157470703125,146.85000610351562,167.7002716064453,222.68666076660156,266.0798034667969
2021-03-11,81.2300033569336,1462.06005859375,78.88504791259766,171.95103454589844,91.69499969482422,184.28079223632812,198.29762268066406,165.33999633789062,220.83999633789062,331.760009765625,510.9083557128906,155.35000610351562,168.3951873779297,233.1999969482422,271.2079772949219
2021-03-12,81.05000305175781,1453.239990234375,80.24011993408203,173.9669647216797,89.43250274658203,186.5057373046875,201.07098388671875,164.7100067138672,221.13999938964844,329.29998779296875,506.1778564453125,153.3800048828125,169.0431365966797,231.2433319091797,272.4303894042969
2021-03-15,82.5,1485.6099853515625,80.24011993408203,173.47911071777344,90.48249816894531,188.58493041992188,182.7882537841797,174.16000366210938,223.22999572753906,338.1099853515625,512.4590454101562,153.92999267578125,170.06674194335938,235.97999572753906,274.3186340332031
2021-03-16,82.75,1482.68994140625,80.72409057617188,174.00379943847656,88.6624984741211,188.05056762695312,184.46963500976562,166.30999755859375,215.97999572753906,325.8900146484375,504.1685791015625,154.19000244140625,169.23095703125,225.6266632080078,272.4800720214844
2021-03-17,82.62999725341797,1478.5999755859375,79.52388000488281,174.51927185058594,87.92500305175781,182.1821746826172,180.44012451171875,163.82000732421875,218.44000244140625,316.5199890136719,500.35504150390625,154.41000366210938,167.53123474121094,233.93666076660156,272.89752197265625
2021-03-18,78.12000274658203,1429.3599853515625,79.62065124511719,169.80624389648438,84.7874984741211,173.7196502685547,177.7344207763672,148.47999572753906,209.50999450683594,306.9599914550781,489.0604553222656,147.13999938964844,168.6675262451172,217.72000122070312,267.2922668457031
2021-03-19,79.05999755859375,1421.199951171875,80.42400360107422,171.3343048095703,86.15750122070312,182.4445037841797,178.0823211669922,154.9499969482422,215.41000366210938,305.6300048828125,497.54595947265625,152.6999969482422,176.12379455566406,218.2899932861328,275.4416809082031
2021-03-22,80.30000305175781,1444.3299560546875,81.79844665527344,174.38121032714844,89.95500183105469,188.44888305664062,179.58009338378906,161.11000061035156,219.77000427246094,313.7300109863281,508.43084716796875,154.88999938964844,176.58395385742188,223.3333282470703,280.7488098144531
2021-03-23,78.37999725341797,1451.2900390625,82.9599609375,177.43728637695312,91.0425033569336,191.48997497558594,177.4928436279297,155.97000122070312,219.6699981689453,303.57000732421875,513.151611328125,145.88999938964844,177.41030883789062,220.72000122070312,281.5041198730469
2021-03-24,76.4800033569336,1422.9599609375,81.85653686523438,174.17869567871094,88.93250274658203,191.48025512695312,174.10108947753906,147.97999572753906,199.17999267578125,296.8800048828125,488.5824279785156,139.8000030517578,176.809326171875,210.08999633789062,276.36602783203125
2021-03-25,76.22000122070312,1431.8299560546875,83.24066162109375,175.60546875,87.04750061035156,192.16036987304688,176.9227294921875,148.47999572753906,196.1999969482422,301.0299987792969,485.4418640136719,134.60000610351562,180.96002197265625,213.4633331298828,273.752197265625
2021-03-26,77.41000366210938,1445.47998046875,84.54732513427734,175.1268310546875,88.18250274658203,197.30975341796875,179.0679168701172,152.07000732421875,202.32000732421875,316.0400085449219,505.0367431640625,138.27000427246094,188.70741271972656,206.23666381835938,278.58221435546875
2021-03-29,77.13999938964844,1424.6099853515625,85.73786163330078,179.6833038330078,87.34249877929688,197.61094665527344,180.06326293945312,142.13999938964844,196.30999755859375,303.1400146484375,503.94439697265625,133.14999389648438,186.1343536376953,203.76333618164062,278.7809753417969
2021-03-30,76.0,1406.3299560546875,85.09906005859375,178.43142700195312,86.80000305175781,196.01756286621094,179.2515411376953,150.60000610351562,198.8699951171875,317.75,483.5301513671875,131.47999572753906,187.48660278320312,211.8733367919922,276.6243896484375
2021-03-31,78.5,1420.8199462890625,84.54732513427734,177.54776000976562,89.84750366210938,196.86282348632812,180.52711486816406,162.16000366210938,201.6699981689453,327.45001220703125,485.646728515625,137.3800048828125,186.00289916992188,222.64332580566406,280.04315185546875
2021-04-01,81.08999633789062,1438.4599609375,83.75364685058594,177.50172424316406,91.375,196.64910888671875,179.00033569335938,162.69000244140625,208.1999969482422,323.79998779296875,507.4555969238281,142.66000366210938,188.49142456054688,220.5833282470703,283.01470947265625
2021-04-05,81.43000030517578,1452.0899658203125,84.66348266601562,178.94691467285156,92.04000091552734,202.29600524902344,178.66207885742188,149.4199981689453,197.1999969482422,325.0400085449219,507.18243408203125,144.14999389648438,192.83935546875,230.35000610351562,287.77520751953125
2021-04-06,81.44000244140625,1487.47998046875,85.37974548339844,178.61553955078125,93.25,200.20274353027344,176.6425018310547,157.9199981689453,206.00999450683594,333.6400146484375,519.9205322265625,143.13999938964844,192.91445922851562,230.5399932861328,289.4845886230469
2021-04-07,82.19999694824219,1500.02001953125,85.04096984863281,178.5787353515625,92.3499984741211,200.3001251220703,176.17869567871094,150.00999450683594,204.02000427246094,326.0199890136719,508.16748046875,141.86000061035156,191.99417114257812,223.6566619873047,287.3975524902344
2021-04-08,83.3499984741211,1524.050048828125,84.50862884521484,177.5385284423828,94.59500122070312,201.72157287597656,176.4589080810547,153.1300048828125,215.38999938964844,331.9100036621094,518.3794555664062,145.5500030517578,191.06448364257812,227.93333435058594,290.08087158203125
2021-04-09,82.76000213623047,1531.4200439453125,84.00530242919922,175.0163116455078,95.72250366210938,201.20556640625,178.27557373046875,151.35000610351562,218.57000732421875,330.4100036621094,521.3836059570312,143.8699951171875,192.84873962402344,225.67333984375,294.6922912597656
2021-04-12,78.58000183105469,1539.5,84.60541534423828,175.60546875,96.7874984741211,203.52272033691406,175.6955108642578,151.8699951171875,218.1300048828125,328.3399963378906,522.2516479492188,144.52999877929688,192.60458374023438,233.9933319091797,295.1097412109375
2021-04-13,80.19000244140625,1537.739990234375,83.99563598632812,173.71844482421875,97.0250015258789,206.44357299804688,176.38157653808594,153.08999633789062,224.02999877929688,328.4700012207031,526.3773193359375,146.14999389648438,192.45433044433594,254.10667419433594,304.5611572265625
2021-04-14,78.55000305175781,1516.6600341796875,84.10210418701172,173.58953857421875,97.7750015258789,207.91372680664062,176.8357696533203,151.91000366210938,218.07000732421875,325.57000732421875,521.6566162109375,144.17999267578125,193.17742919921875,244.07666015625,298.2104797363281
2021-04-15,83.01000213623047,1542.3900146484375,84.82801818847656,176.52601623535156,99.87249755859375,210.05564880371094,179.6573944091797,145.7899932861328,219.2899932861328,327.04998779296875,525.8604736328125,146.47000122070312,193.22438049316406,246.28334045410156,309.0333557128906
2021-04-16,82.1500015258789,1535.0400390625,85.118408203125,175.56863403320312,100.01000213623047,211.01951599121094,182.87521362304688,150.00999450683594,219.99000549316406,332.2300109863281,521.7640380859375,145.3000030517578,195.8444061279297,246.5933380126953,311.8955993652344
2021-04-19,81.11000061035156,1550.010009765625,84.53765106201172,174.85984802246094,98.26000213623047,211.00979614257812,183.2521209716797,141.13999938964844,213.19000244140625,318.67999267578125,520.4667358398438,146.0,195.9383087158203,238.2100067138672,314.8373718261719
2021-04-20,79.2699966430664,1532.0899658203125,86.3089370727539,180.06350708007812,97.22750091552734,212.5286102294922,184.18946838378906,147.0,206.86000061035156,313.7699890136719,516.07763671875,139.72000122070312,194.6423797607422,239.663330078125,317.39288330078125
2021-04-21,81.61000061035156,1507.6199951171875,87.0058364868164,181.3783416748047,100.40499877929688,211.11688232421875,184.51797485351562,155.0800018310547,209.75999450683594,323.0199890136719,510.352294921875,141.0500030517578,194.17283630371094,248.0399932861328,322.00677490234375
2021-04-22,79.05999755859375,1480.0,86.75418090820312,180.61907958984375,102.59500122070312,209.48121643066406,180.74932861328125,160.8800048828125,210.27999877929688,321.6600036621094,490.48443603515625,143.47999572753906,193.04592895507812,239.89666748046875,320.0279846191406
2021-04-23,82.76000213623047,1468.530029296875,84.75060272216797,174.57281494140625,103.75,207.68003845214844,182.3630828857422,166.97000122070312,214.58999633789062,330.5799865722656,494.9515380859375,149.00999450683594,193.45913696289062,243.13333129882812,321.85760498046875
2021-04-26,85.41000366210938,1470.7900390625,83.30841064453125,173.9061737060547,104.69249725341797,206.14175415039062,180.91360473632812,172.64999389648438,205.17999267578125,330.82000732421875,492.7569885253906,152.5,191.22413635253906,246.06666564941406,320.5947570800781
2021-04-27,85.20999908447266,1468.8699951171875,82.05011749267578,172.5080108642578,105.42500305175781,206.7940673828125,176.07235717773438,171.10000610351562,207.49000549316406,331.75,483.4326477050781,157.8000030517578,191.90968322753906,234.913330078125,318.5463562011719
2021-04-28,84.0199966430664,1476.1600341796875,81.69198608398438,171.3599090576172,106.44249725341797,206.48251342773438,174.46829223632812,146.91000366210938,211.35000610351562,316.1600036621094,477.30743408203125,159.1300048828125,192.0035858154297,231.46665954589844,320.40582275390625
2021-04-29,83.91000366210938,1484.1099853515625,83.22129821777344,172.16542053222656,105.42500305175781,209.1988525390625,176.06271362304688,143.39999389648438,208.8000030517578,337.17999267578125,483.5496520996094,156.5500030517578,194.74569702148438,225.6666717529297,322.7227783203125
2021-04-30,81.62000274658203,1492.030029296875,82.98899841308594,168.98025512695312,96.5250015258789,209.08201599121094,176.61349487304688,139.25,198.7899932861328,323.95001220703125,476.41986083984375,155.6300048828125,194.6329803466797,236.47999572753906,326.6703796386719
2021-05-03,78.55000305175781,1471.0400390625,84.64413452148438,167.24880981445312,95.14250183105469,210.85401916503906,179.6573944091797,136.41000366210938,190.7100067138672,325.25,476.6344909667969,148.44000244140625,198.4080810546875,228.3000030517578,328.0227355957031
2021-05-04,78.61000061035156,1450.0,86.55091857910156,169.0728759765625,92.8550033569336,210.53271484375,181.86058044433594,127.83000183105469,188.4499969482422,312.989990234375,462.3162841796875,138.92999267578125,198.7179718017578,224.53334045410156,327.3465270996094
2021-05-05,77.83000183105469,1426.5,85.45716094970703,170.4709930419922,91.48500061035156,210.1822052001953,186.31532287597656,126.87999725341797,184.57000732421875,319.3299865722656,445.3647155761719,143.6699981689453,199.46922302246094,223.64666748046875,326.74993896484375
2021-05-06,77.88999938964844,1411.4100341796875,85.64108276367188,170.9339599609375,89.33499908447266,212.73309326171875,187.35894775390625,121.94000244140625,157.67999267578125,318.1600036621094,427.7986145019531,139.9600067138672,200.0232696533203,221.17999267578125,327.5653381347656
2021-05-07,78.80999755859375,1426.050048828125,84.62478637695312,169.45245361328125,89.68499755859375,214.38821411132812,188.83740234375,122.95999908447266,165.50999450683594,327.3800048828125,426.3941345214844,146.19000244140625,201.6291046142578,224.1233367919922,331.80133056640625
2021-05-10,75.98999786376953,1391.8399658203125,86.5218734741211,174.06358337402344,85.67250061035156,213.0835723876953,188.19961547851562,118.12000274658203,167.1300048828125,305.2099914550781,428.94952392578125,141.80999755859375,200.99053955078125,209.67999267578125,331.8510437011719
2021-05-11,76.83000183105469,1393.25,85.26358795166016,172.16542053222656,87.0,208.2544708251953,188.18997192382812,121.41999816894531,169.83999633789062,304.6199951171875,437.65301513671875,146.39999389648438,196.4923553466797,205.73333740234375,333.3326721191406
2021-05-12,74.63999938964844,1342.02001953125,84.59573364257812,168.498779296875,83.37000274658203,200.43638610839844,186.69216918945312,117.16999816894531,159.33999633789062,289.17999267578125,434.5077209472656,141.6199951171875,190.59495544433594,196.6300048828125,322.9713439941406
2021-05-13,73.08999633789062,1322.699951171875,86.0450210571289,169.1006317138672,80.98999786376953,200.3292999267578,189.20602416992188,114.61000061035156,156.58999633789062,293.3599853515625,441.7361145019531,138.39999389648438,195.90077209472656,190.56333923339844,326.4515686035156
2021-05-14,74.58999633789062,1356.2099609375,85.95765686035156,167.88768005371094,83.3125,200.75770568847656,190.4386444091797,119.77999877929688,163.11000061035156,300.8900146484375,445.7215576171875,142.19000244140625,198.29539489746094,196.5800018310547,331.19476318359375
2021-05-17,74.6500015258789,1331.5799560546875,85.70525360107422,167.2950897216797,81.3499984741211,198.81048583984375,189.77862548828125,118.41999816894531,165.17999267578125,293.95001220703125,444.53955078125,139.99000549316406,197.22482299804688,192.27667236328125,324.86065673828125
2021-05-18,74.44000244140625,1324.510009765625,85.26844024658203,168.20248413085938,82.52749633789062,199.54067993164062,188.90513610839844,122.51000213623047,167.25,295.8599853515625,436.3441162109375,136.86000061035156,194.48324584960938,192.6233367919922,325.02972412109375
2021-05-19,76.2300033569336,1307.18994140625,85.13253784179688,167.276611328125,83.07250213623047,198.35289001464844,190.7298126220703,130.6699981689453,165.4199981689453,301.6000061035156,432.86663818359375,138.83999633789062,206.335205078125,187.82000732421875,324.0353088378906
2021-05-20,78.05999755859375,1341.780029296875,84.82191467285156,167.58213806152344,86.07499694824219,198.7325897216797,193.66098022460938,141.82000732421875,172.36000061035156,308.5299987792969,440.48577880859375,142.77999877929688,208.95431518554688,195.5933380126953,330.9163513183594
2021-05-21,77.16999816894531,1330.0,84.6374740600586,165.13771057128906,85.52249908447266,199.62832641601562,194.00070190429688,142.27999877929688,167.55999755859375,308.67999267578125,445.418701171875,143.32000732421875,212.0633087158203,193.6266632080078,331.57269287109375
2021-05-24,77.44000244140625,1342.3599853515625,84.64718627929688,165.57289123535156,88.84750366210938,191.9465789794922,195.10716247558594,140.8699951171875,165.17999267578125,310.6400146484375,445.8191833496094,147.3000030517578,212.3648223876953,202.14666748046875,337.60845947265625
2021-05-25,77.86000061035156,1346.1300048828125,84.36567687988281,165.41546630859375,88.3125,193.62115478515625,193.360107421875,138.52999877929688,167.0500030517578,312.8999938964844,447.8899841308594,144.25999450683594,212.26116943359375,201.56333923339844,343.4155578613281
2021-05-26,78.33999633789062,1345.81005859375,84.12300109863281,164.4525146484375,88.67250061035156,194.7018585205078,195.0780487060547,143.0399932861328,168.22000122070312,320.2099914550781,452.03179931640625,144.63999938964844,213.96641540527344,206.3766632080078,342.45111083984375
2021-05-27,78.41999816894531,1365.5999755859375,82.81250762939453,163.40621948242188,90.47750091552734,198.9954833984375,193.34068298339844,142.30999755859375,166.74000549316406,326.2200012207031,451.3186950683594,143.00999450683594,214.2113800048828,210.28334045410156,342.7593688964844
2021-05-28,80.08000183105469,1371.97998046875,83.22021484375,163.6376953125,92.34750366210938,197.6032257080078,193.8648223876953,143.0500030517578,164.72999572753906,328.7200012207031,455.72412109375,143.3800048828125,213.7874298095703,208.4066619873047,345.553466796875
2021-06-01,80.80999755859375,1361.1300048828125,82.38538360595703,163.57290649414062,91.4175033569336,196.10386657714844,192.58364868164062,139.44000244140625,163.4600067138672,321.75,443.79718017578125,143.22000122070312,214.1171875,207.96665954589844,338.244873046875
2021-06-02,81.97000122070312,1362.3900146484375,82.6086654663086,164.70254516601562,92.74749755859375,196.89248657226562,193.2727508544922,139.1699981689453,175.13999938964844,320.69000244140625,449.7850036621094,139.42999267578125,215.16290283203125,201.7066650390625,331.89080810546875
2021-06-03,80.27999877929688,1333.0400390625,83.68617248535156,165.48031616210938,94.18499755859375,200.56300354003906,196.73773193359375,134.1300048828125,165.74000549316406,316.3999938964844,433.9117736816406,136.80999755859375,215.91665649414062,190.94667053222656,330.8963928222656
2021-06-04,81.58000183105469,1326.3399658203125,83.93856048583984,165.7488250732422,95.72750091552734,201.30291748046875,196.07777404785156,134.6999969482422,164.17999267578125,327.3999938964844,439.79229736328125,137.92999267578125,217.95162963867188,199.68333435058594,331.5527038574219
2021-06-07,81.3499984741211,1323.260009765625,83.50172424316406,165.4062042236328,96.74500274658203,200.56300354003906,215.97474670410156,137.47000122070312,168.32000732421875,329.9599914550781,438.1902160644531,143.47999572753906,217.52767944335938,201.7100067138672,331.443359375
2021-06-08,80.88999938964844,1336.6400146484375,82.63777160644531,162.73031616210938,97.48750305175781,200.29039001464844,214.20828247070312,139.14999389648438,170.2100067138672,350.79998779296875,430.54180908203125,142.85000610351562,221.49404907226562,201.19667053222656,328.4403381347656
2021-06-09,79.95999908447266,1328.5699462890625,82.06504821777344,162.6840057373047,97.50749969482422,199.52120971679688,219.35240173339844,136.97000122070312,167.3000030517578,343.7099914550781,423.56732177734375,141.77000427246094,218.5169219970703,199.5933380126953,334.03863525390625
2021-06-10,81.55999755859375,1344.68994140625,82.2494888305664,163.2581024169922,99.74500274658203,201.0010986328125,226.6706085205078,143.5,167.14999389648438,344.6199951171875,422.85430908203125,141.8800048828125,218.25311279296875,203.3733367919922,341.8444519042969
