Date,Markowitz,Sharpe,VADER Compound,VADER Positive,TextBlob
2021-01-05,-0.00044834651240597086,0.02039543455186961,0.0026116182517279037,0.002859449139752861,0.0035615428425038657
2021-01-06,0.011329345435868698,0.034006258311056296,0.0004693714317230078,-0.0024112722818390346,-0.004455735174570864
2021-01-07,0.0006036111506610275,0.029036036701876003,0.013478178053591394,0.01370588255418834,0.01516041977795499
2021-01-08,-0.0026513481356611364,0.005053002335184782,0.0032062970884108805,0.0036100211674785156,0.004257021854468832
2021-01-11,-0.006968456282041798,-0.01044023905695336,-0.009569728097301517,-0.010935701618319246,-0.011677825682596836
2021-01-12,-0.0023854554424920108,0.008274355067229561,-0.0017184188683829135,-0.0022489126738116545,-0.00366446563483514
2021-01-13,-0.0029089383532736007,-0.005378244374408924,0.007096670538689773,0.006549745238641335,0.005134966662441287
2021-01-14,0.005956276028469536,-0.0004307975701319403,-0.0102903847895798,-0.01214039566361274,-0.012164305424184342
2021-01-15,4.380164351342513e-05,-0.02087500269239703,-0.004282590353542658,-0.00294588370186387,-0.0011766398449600205
2021-01-19,0.00017761079368282487,0.013907261711319802,0.007095795578786709,0.00794878770271579,0.009333206208953518
2021-01-20,0.005184981306215681,0.006589387112321363,0.015726874044192235,0.018595551716711758,0.019645055389384405
2021-01-21,-0.0023727894577794477,0.016446082215173775,0.009332162091768275,0.009979354446566275,0.009603534367293316
2021-01-22,0.0006751676943192724,0.0010109163406873624,-0.007053264911779214,-0.005344132368609205,-0.0015386790952348422
2021-01-25,0.016571211350322287,-0.007614284612079164,0.0036195663700299,0.004369195889893065,0.006660061899692427
2021-01-26,0.003639592837216773,-0.02134393454783326,0.0033988581631820467,0.003735043557580245,0.004314116140999634
2021-01-27,-0.01029906174228346,-0.0330552456730408,-0.027007712470476897,-0.02701567762120032,-0.0256636800221593
2021-01-28,-0.016592200450844415,0.02738078350439456,0.01051985183752852,0.009517562632127472,0.008464277597794716
2021-01-29,-0.012846829760490442,-0.01858360167260117,-0.021191254583027928,-0.02133309794996032,-0.022254723062642024
2021-02-01,-9.34705933267822e-05,0.021048624871945035,0.014073766140461314,0.015528185189630133,0.016470640542276527
2021-02-02,0.0024107471565160805,0.01919264408503261,0.01319272790342826,0.012814945815703216,0.010467598177636905
2021-02-03,-0.0006218105664840247,-0.006848326344714221,0.003788571833472052,0.0044320170489667125,0.00790060766496511
2021-02-04,-0.0021248937508739885,0.005099924191216948,0.010472021936558537,0.008954103323077632,0.007126054156310343
2021-02-05,0.006664283646670258,0.008805228676063329,0.001405528797177832,0.001775060687781633,0.0023448889050647435
2021-02-08,0.004096698689115703,0.011519800287332958,0.001405954591464352,0.0005330852129587468,0.00028881909240573487
2021-02-09,-0.0016197928926276173,0.004060625738702679,7.352191802863575e-05,-0.0001784873301341814,0.00015861561905957785
2021-02-10,-0.001456604871641673,-0.0007714837620980487,0.0006935373592544816,0.0006673055346164975,0.0010113699147090206
2021-02-11,-0.0075543373406263825,0.006712342512180646,0.0037260005869631575,0.0030786831731318964,0.001649944949875383
2021-02-12,0.005520384637954967,0.010748251385135098,0.002311856001600314,0.0017330791767454176,0.0012890945819033937
2021-02-16,-0.009780058170164335,-0.018345541561937042,0.0010109609381182406,0.00037667320596253284,-0.0007447164807039214
2021-02-17,0.013880682496450858,-0.002767293673840079,0.0017215054110826893,0.0024981940624240594,0.002858697112180769
2021-02-18,0.00542032227601266,-0.011037240311155863,-0.004499572606916687,-0.004791150694106447,-0.0031744327107950674
2021-02-19,-0.006679375566886046,0.009679918471663215,-0.008826360569710145,-0.010011258922068486,-0.010840559702271801
2021-02-22,0.0018668626756499665,-0.046793942645394215,-0.006012962791519541,-0.00793101732601163,-0.009981092633826193
2021-02-23,0.0020960307653323917,-0.0032177026885798063,0.0027524841970849928,0.0021717909872088137,0.0006656297317419492
2021-02-24,0.0016203955164907215,0.014952700251420745,0.007813045791265091,0.005525371832805328,0.003539138819635103
2021-02-25,-0.014564235672521943,-0.035768792796707666,-0.02320191842327767,-0.024126276158716296,-0.023624032244245315
2021-02-26,-0.011184575080480609,0.019979401118721728,-0.002856982321677147,-0.00037549692303045373,0.0005644629566410479
2021-03-01,0.00395538899787999,0.031809140623995424,0.021294757361732617,0.020886678558030926,0.021071276321869118
2021-03-02,0.002492448580589418,-0.0363601916031918,-0.00864701120251969,-0.009379102458562575,-0.009204293522862126
2021-03-03,-0.004427765963157976,-0.04746826655612861,-0.012476392479002382,-0.014485029861561716,-0.015398345812028376
2021-03-04,-0.005251796248312371,-0.041722471120443985,-0.01149420955776557,-0.009974290335224102,-0.008343723257085113
2021-03-05,0.019554121705809238,-0.002263503744029563,0.022101179604552372,0.021636329262363845,0.021558207818107994
2021-03-08,0.0069120040397329515,-0.022849343855083866,-0.0033356445696113967,-0.00591256282193707,-0.008860363722701336
2021-03-09,0.0033597594845564773,0.060184375766301035,0.016582310094426227,0.018695072541416183,0.01875161252471781
2021-03-10,0.012077249401814824,0.00015898084464992961,0.0057006835446610695,0.0044471640814231295,0.0028737612208773675
2021-03-11,-0.007328434442820325,0.03755208777589732,0.010393855673768175,0.012390376778942598,0.013632618334280158
2021-03-12,0.009028150529914217,-0.0039054163609282154,-0.001424725397792919,-0.0020078358759264537,-0.0028319784489719744
2021-03-15,0.009601183424930795,0.020649610852850067,0.0025123358962991587,0.0033810121211219667,0.004152917573676228
2021-03-16,0.00038605666407588664,-0.018363633705355147,0.005686005798414712,0.006864165020901768,0.007919663654999572
2021-03-17,0.0025680018651023464,-0.007539640799579097,5.2218287825260405e-05,0.0001888616464920033,-0.0004211021519157604
2021-03-18,-0.0036857703299436576,-0.04304583571338856,-0.011692932540896138,-0.013345116170865487,-0.012856428702464583
2021-03-19,0.0012949375724418143,0.022694756353880838,-0.0017419053484623336,0.0008782124050976214,0.0017649767458947667
2021-03-22,0.0063675498760504545,0.023872836831960263,0.007656987359994899,0.008742150335682477,0.009544497849210172
2021-03-23,-0.0004327943416425815,-0.007222866138970105,-0.00122454542370933,-0.00011590978301254606,0.001235768069509063
2021-03-24,-0.01024585631177759,-0.028906500394843642,-0.003963369388465136,-0.005156683630794119,-0.005352224258775308
2021-03-25,0.008313115059065984,0.002137033804399932,0.0005543124299798469,-0.00038173653515144674,-0.00040531966652944986
2021-03-26,0.014040699625671144,0.02101782859672617,0.01642331398952821,0.015233094939660597,0.014016069708617919
2021-03-29,0.00888596811043047,-0.02257156779030057,0.0039242120924456204,0.004340290719257351,0.0047219208897553945
2021-03-30,-0.006695111572811133,0.010834218382926156,-0.007003466816046984,-0.007249235431034505,-0.00716911547281885
2021-03-31,-0.008947264851459165,0.026546710566510652,0.0029489122779117896,0.0046844145956043935,0.006020218885074707
2021-04-01,0.007706508422102595,0.010165893290569548,0.01002813129305418,0.011150867122228344,0.011838205140090664
2021-04-05,0.010359668050600184,-0.00550518866752614,0.020222961962921365,0.021573805247702575,0.022469221485358935
2021-04-06,0.0040063626683257665,0.01876422107585252,-0.0034166980557412733,-0.003578981679662405,-0.003801547220798778
2021-04-07,-0.0045255358847581615,-0.014573906975504508,0.007300645805114685,0.0077932292496656844,0.007970693587949815
2021-04-08,-0.002503032901112318,0.015118345631006485,0.005683834893826199,0.006088985091251584,0.006180009118609535
2021-04-09,-4.9629059864283895e-05,0.000637415073218199,0.00920432225175901,0.009939092509038565,0.010005393148172096
2021-04-12,0.0031301524870905855,0.0035393191549852403,-0.0038076869119053804,-0.003564428071078614,-0.0030181965503645264
2021-04-13,0.003740253887451534,0.0109367829158172,-0.0014193072942366846,-0.00041526859378389087,0.0007613798109959706
2021-04-14,-0.002826537702968854,-0.008346326984830362,-0.006548400938921217,-0.007360037040798024,-0.007390767098382216
2021-04-15,0.011627802452029632,0.0043758258312704395,0.014405598003334285,0.015032158680177618,0.015336834372858411
2021-04-16,0.0055475686232627115,0.007507524250798351,0.0032832363733968028,0.003077704286719833,0.0032834624799393244
2021-04-19,-0.002435681130931393,-0.016993094292160407,-0.005159897697243716,-0.005303369107352782,-0.004248993708478512
2021-04-20,0.004447555416323206,0.0010154244726359178,-0.003594000093984874,-0.0035237744561595094,-0.00276605111117132
2021-04-21,0.0036082182091553045,0.016001585162314695,0.006689064157159575,0.006163250303771366,0.0051184342904945935
2021-04-22,-0.006510175536254897,8.987606902961516e-05,-0.011046873177322763,-0.011303266702114421,-0.011564148974336002
2021-04-23,-0.0034140696712078706,0.012258108793767968,0.00589758223105517,0.006943302109693962,0.009284405090816886
2021-04-26,-0.0057148734681367955,0.005605190260005091,-0.002537526713927781,-0.0017279537803205158,-0.0018261015698469861
2021-04-27,-0.0032931383366077674,-0.002887683037553256,-0.00039820051906228515,-0.0004293742819545366,-0.0007102974725752422
2021-04-28,-0.0032473981095154586,-0.0299128683991027,0.00242307878690662,0.0024289029587334066,0.001242829815999897
2021-04-29,0.003947642306661489,0.0014794327911255632,0.012925970137510073,0.012955847349340813,0.013130113371657688
2021-04-30,-0.0024435804846366783,-0.016480414354378182,-0.008214249198418448,-0.007823710296518741,-0.007647213917963941
2021-05-03,0.010944922347136858,-0.010021051849822738,0.0031799930754576903,0.002196975920789534,0.0031727454017000394
2021-05-04,-0.0010341048027973502,-0.023570188353274884,-0.005434507421967193,-0.007130402602763639,-0.007789058396134645
2021-05-05,0.0002580107391226129,-0.005023659122623211,-0.0030150876872254116,-0.0037606119308867957,-0.0029962841123045317
2021-05-06,0.009878334758320395,-0.018280504481231644,0.012709985703725352,0.012448659709364707,0.012379817985834922
2021-05-07,0.0010372771184255576,0.011774968123104666,0.0029365628096242186,0.002776394666601028,0.003696171808961107
2021-05-10,0.010822061273732152,-0.026145677424326125,-0.011805311415422645,-0.01357785475193668,-0.013129392803515466
2021-05-11,-0.010074031546085497,0.003668170935523819,-0.009268611384141662,-0.00840043012175099,-0.009121972655305318
2021-05-12,-0.014568303571212648,-0.03634331331926147,-0.021057881452951826,-0.02248741443747176,-0.022820221399863977
2021-05-13,0.010379967583044112,-0.0069845261608672115,0.013880498507288683,0.013689018051398728,0.014435800859598566
2021-05-14,0.005619574490941863,0.02408386191478479,0.01363366744767955,0.014155052387145253,0.014199902015935366
2021-05-17,0.0010953768242047254,-0.013137180913072723,-0.0019042499080769507,-0.001896734481048693,-0.0027787361140294664
2021-05-18,-0.0038139883826048054,0.004543466269763965,-0.005899975250132292,-0.006212033003265102,-0.007486079910941481
2021-05-19,-0.005324791682474509,0.017729884549289435,-0.00038726661496526604,2.0542083506724018e-05,0.00020625440709033102
2021-05-20,0.004274953734762552,0.03325199417604726,0.008688885293950743,0.00916404382204691,0.009701019632297891
2021-05-21,-0.00028464614749795444,-0.0006750356141019677,-0.0018348113482917865,-0.002789178523511267,-0.0032079022820373053
