Date,ABMD,AON,BMY,CHRW,CPB,CBOE,CMG,CLX,DPZ,EBAY,EXR,FFIV,GIS,GILD,HLT,HRL,INCY,SJM,K,KR,NEM,PSA,TYL,VZ,WMT
2021-01-22,347.8999938964844,201.780517578125,59.07113265991211,90.70808410644531,42.694698333740234,95.19999694824219,1494.1800537109375,185.2895050048828,368.6454772949219,53.55039596557617,105.04527282714844,204.32000732421875,51.47370147705078,59.6511344909668,104.18641662597656,42.529884338378906,97.88999938964844,104.54505157470703,48.7739372253418,31.501815795898438,54.96418762207031,196.9237518310547,424.3999938964844,49.07814407348633,140.1985321044922
2021-01-25,348.32000732421875,203.93067932128906,59.31818389892578,92.11785125732422,43.99625015258789,95.58999633789062,1486.3199462890625,194.0893096923828,366.82342529296875,54.2996940612793,105.53677368164062,207.25,53.248653411865234,60.73828887939453,104.34525299072266,44.05650329589844,100.5,108.84620666503906,50.06230926513672,32.44987106323242,54.866268157958984,199.6019744873047,429.0,49.889427185058594,140.07395935058594
2021-01-26,340.8900146484375,205.2012176513672,58.96134567260742,90.42982482910156,45.78359603881836,95.7300033569336,1489.25,196.05917358398438,367.1626281738281,56.1207389831543,106.47427368164062,208.55999755859375,54.37984848022461,59.437252044677734,103.8985595703125,45.442630767822266,99.38999938964844,113.55914306640625,50.96583938598633,34.79654312133789,54.72386169433594,201.38743591308594,428.4200134277344,48.3095703125,141.3291015625
2021-01-27,328.6000061035156,202.11282348632812,56.74708557128906,84.88346862792969,48.313377380371094,91.55999755859375,1466.3599853515625,204.51864624023438,365.2921142578125,55.34299087524414,104.78131866455078,201.22000122070312,55.547821044921875,58.35010528564453,97.94277954101562,47.297054290771484,93.0,117.30204010009766,52.1705436706543,36.373512268066406,52.41848373413086,201.5730438232422,431.4200134277344,47.079837799072266,137.81283569335938
2021-01-28,355.1300048828125,201.87828063964844,56.994136810302734,82.53692626953125,44.68368911743164,92.5199966430664,1480.5400390625,192.91102600097656,360.1457824707031,53.53142547607422,103.10655975341797,201.35000610351562,54.591365814208984,57.637210845947266,103.2334976196289,44.918155670166016,91.2699966430664,108.21477508544922,50.338382720947266,33.2101936340332,53.16617202758789,201.09573364257812,430.0,47.284786224365234,137.7266387939453
2021-01-29,348.25,198.9397430419922,56.20724868774414,79.35565948486328,44.09707260131836,91.7300033569336,1480.0,192.80979919433594,359.3316955566406,53.59782791137695,103.57075500488281,195.9499969482422,53.43258285522461,58.45702362060547,100.64274597167969,43.88792037963867,89.75,106.53089904785156,49.30936813354492,32.3841667175293,53.050453186035156,201.19296264648438,422.7900085449219,46.75532150268555,134.6032257080078
2021-02-01,341.8599853515625,202.4463653564453,56.92093276977539,80.1625747680664,44.023746490478516,94.94999694824219,1509.02001953125,193.32525634765625,359.9713134765625,55.45681381225586,106.14661407470703,196.35000610351562,52.92676544189453,58.011474609375,101.16883087158203,43.944114685058594,90.91999816894531,105.54255676269531,49.20896911621094,31.633228302001953,53.299686431884766,205.67431640625,426.7799987792969,46.35395050048828,133.43435668945312
2021-02-02,347.8399963378906,205.87469482421875,57.588871002197266,80.33879852294922,43.317962646484375,97.48999786376953,1523.050048828125,187.99551391601562,365.5926208496094,54.37556076049805,106.6017074584961,194.19000244140625,52.991146087646484,58.03821563720703,105.01030731201172,45.65804672241211,93.05000305175781,105.03007507324219,48.89942932128906,31.070022583007812,53.0771598815918,203.5618133544922,429.6600036621094,46.54182815551758,134.87149047851562
2021-02-03,326.2300109863281,201.06527709960938,56.75623321533203,80.62632751464844,43.18965530395508,95.3499984741211,1499.989990234375,188.32687377929688,361.8224792480469,55.04897689819336,105.59138488769531,194.91000366210938,52.25541687011719,57.49462890625,105.81433868408203,44.84322738647461,90.97000122070312,104.76470184326172,48.53132629394531,31.877273559570312,52.436279296875,204.44570922851562,427.55999755859375,46.78948211669922,135.28347778320312
2021-02-04,324.7799987792969,203.83729553222656,56.32619857788086,80.97875213623047,43.0155029296875,95.12000274658203,1479.550048828125,176.41551208496094,361.502685546875,57.97024154663086,106.43787384033203,199.0800018310547,52.3289909362793,58.661991119384766,109.7054443359375,45.91092300415039,90.91000366210938,104.40778350830078,48.41419982910156,31.398555755615234,51.323646545410156,204.04794311523438,424.8999938964844,47.08837890625,136.55775451660156
2021-02-05,327.8500061035156,218.6475830078125,55.7406120300293,82.3978042602539,43.53795623779297,89.55999755859375,1506.8800048828125,176.04730224609375,365.602294921875,59.02304458618164,106.14661407470703,199.13999938964844,52.788822174072266,61.005615234375,110.84697723388672,45.94839096069336,90.23999786376953,104.74638366699219,48.54805374145508,31.116958618164062,52.78342056274414,202.71328735351562,422.1199951171875,47.242088317871094,138.3110809326172
2021-02-08,325.8599853515625,221.0180206298828,55.10927200317383,83.44587707519531,43.18965530395508,92.01000213623047,1504.0,174.8966827392578,368.3450622558594,60.55007553100586,106.65631103515625,205.7899932861328,53.064727783203125,60.56897735595703,111.49217987060547,46.641448974609375,93.62000274658203,105.35037231445312,48.3054313659668,31.23898696899414,53.780338287353516,205.51522827148438,427.4200134277344,47.011512756347656,138.9530029296875
2021-02-09,324.4800109863281,223.77044677734375,54.67923355102539,85.20809936523438,43.07966613769531,92.13999938964844,1550.489990234375,172.45733642578125,371.1556091308594,59.02304458618164,108.90448760986328,205.33999633789062,53.03712844848633,59.971923828125,109.53669738769531,46.341739654541016,89.45999908447266,105.56085968017578,48.221778869628906,31.529972076416016,53.415401458740234,208.92709350585938,423.1199951171875,46.96882247924805,139.719482421875
2021-02-10,324.510009765625,221.9093780517578,54.89883041381836,84.36407470703125,43.58378982543945,90.29000091552734,1544.6600341796875,171.79458618164062,370.28338623046875,59.10840606689453,107.68482971191406,206.75,53.42339324951172,59.9630126953125,108.53413391113281,46.66954803466797,85.16999816894531,105.9726791381836,48.6149787902832,31.548744201660156,53.13946533203125,206.92062377929688,450.6199951171875,46.934661865234375,138.09072875976562
2021-02-11,322.92999267578125,224.61285400390625,54.88968276977539,83.73339080810547,43.05215835571289,88.0,1543.1099853515625,169.5024871826172,373.32659912109375,59.09891891479492,107.15691375732422,206.27000427246094,52.33818817138672,59.63330078125,108.6929702758789,45.12419509887695,84.98999786376953,105.11492919921875,47.68635559082031,31.520435333251953,51.96451950073242,206.01023864746094,466.04998779296875,46.62722396850586,137.9853057861328
2021-02-12,328.3599853515625,223.3688507080078,54.88968276977539,84.679443359375,42.85051345825195,89.38999938964844,1527.699951171875,171.18702697753906,373.2974548339844,59.762847900390625,106.38324737548828,210.6199951171875,52.53131103515625,59.606563568115234,111.3134994506836,45.18039321899414,84.33000183105469,106.15713500976562,48.00426483154297,32.039485931396484,52.46298599243164,204.940673828125,474.7900085449219,46.2856330871582,138.41647338867188
2021-02-16,322.7799987792969,222.44810485839844,54.34983825683594,82.08246612548828,42.26389694213867,96.83999633789062,1484.0,168.77528381347656,366.2710266113281,59.63006591796875,106.66542053222656,208.35000610351562,51.76799392700195,57.744144439697266,112.77267456054688,44.084598541259766,82.12999725341797,104.32174682617188,47.56922912597656,31.765804290771484,51.44825744628906,203.25242614746094,471.7300109863281,46.24293518066406,139.55661010742188
2021-02-17,316.29998779296875,224.50509643554688,55.43865966796875,83.42732238769531,42.51137924194336,96.0199966430664,1459.5,172.83473205566406,364.8851013183594,59.80078887939453,107.20242309570312,204.13999938964844,52.246219635009766,58.011474609375,110.60873413085938,43.98157501220703,83.7699966430664,106.470703125,48.54805374145508,32.43584442138672,50.727272033691406,206.8941192626953,469.0400085449219,48.668235778808594,141.0320587158203
2021-02-18,322.0799865722656,222.60482788085938,55.83211135864258,84.62376403808594,43.207984924316406,99.58999633789062,1456.31005859375,174.57447814941406,365.5150146484375,59.56367111206055,107.70304107666016,199.02999877929688,53.359012603759766,58.127323150634766,113.27891540527344,44.477962493896484,81.55000305175781,107.61436462402344,49.802955627441406,31.935672760009766,51.056617736816406,207.7161407470703,470.989990234375,48.659698486328125,131.89183044433594
2021-02-19,331.9700012207031,223.66270446777344,55.44780731201172,84.19713592529297,42.45637893676758,96.22000122070312,1473.0899658203125,172.18116760253906,360.01007080078125,58.785926818847656,108.88626861572266,198.80999755859375,51.96112060546875,57.36096954345703,116.0483627319336,44.11269760131836,80.54000091552734,104.92124938964844,48.447662353515625,32.10554122924805,50.44244384765625,207.4509735107422,473.8800048828125,48.207088470458984,132.5433349609375
2021-02-22,322.75,224.03489685058594,55.80466079711914,83.30674743652344,42.2822265625,96.11000061035156,1430.5400390625,172.84393310546875,353.904296875,58.38758087158203,109.89659118652344,192.7899932861328,51.657630920410156,57.12928009033203,119.07588195800781,44.281272888183594,79.91999816894531,105.39161682128906,49.57707595825195,31.69974136352539,51.172332763671875,210.15570068359375,459.6199951171875,48.207088470458984,131.9205322265625
2021-02-23,321.69000244140625,226.54248046875,55.5576171875,83.26966094970703,42.465545654296875,97.51000213623047,1416.239990234375,172.46652221679688,355.4355773925781,58.207359313964844,115.13929748535156,186.77000427246094,52.25541687011719,56.74610137939453,121.05120849609375,44.33747482299805,79.0199966430664,105.49307250976562,49.59380340576172,31.171255111694336,50.593753814697266,214.20394897460938,462.1199951171875,48.702388763427734,129.7935791015625
2021-02-24,323.7799987792969,228.91293334960938,57.26863479614258,83.50153350830078,42.383052825927734,100.37999725341797,1449.06005859375,168.72006225585938,353.3519287109375,56.31992721557617,115.6854019165039,189.5,51.68522644042969,56.772830963134766,126.32207489013672,43.90665054321289,80.61000061035156,104.42321014404297,49.03329086303711,30.90700912475586,50.80738067626953,214.44261169433594,473.19000244140625,48.77924728393555,127.62825775146484
2021-02-25,320.4700012207031,226.22903442382812,56.82028579711914,83.47369384765625,41.84226608276367,100.0,1410.739990234375,166.8330078125,328.5506286621094,54.04359817504883,117.8971939086914,190.0399932861328,51.35414123535156,55.9530029296875,122.0736083984375,44.1876220703125,78.44999694824219,106.09257507324219,49.14204406738281,30.586143493652344,49.952877044677734,215.1055450439453,461.30999755859375,48.249786376953125,126.42107391357422
2021-02-26,324.54998779296875,223.0456085205078,56.115753173828125,84.26205444335938,41.68644714355469,98.95999908447266,1442.0,166.65814208984375,335.8291320800781,53.682029724121094,114.41114807128906,189.97999572753906,50.59081268310547,54.71436309814453,122.7684555053711,43.42900085449219,78.66000366210938,103.29798126220703,48.280338287353516,30.397403717041016,48.404090881347656,206.77919006347656,463.4200134277344,47.225013732910156,124.47612762451172
2021-03-01,324.260009765625,227.74728393554688,56.3902473449707,85.53271484375,41.723106384277344,100.31999969482422,1484.949951171875,165.47987365722656,334.4238586425781,55.64207458496094,112.67269134521484,194.1199951171875,50.3425178527832,55.658939361572266,122.84786987304688,43.40089797973633,79.62999725341797,103.35333251953125,48.11720657348633,31.039134979248047,48.64441680908203,205.03790283203125,477.04998779296875,47.2762451171875,125.86538696289062
2021-03-02,325.30999755859375,227.76687622070312,56.06085205078125,86.3674545288086,41.81476593017578,97.62000274658203,1475.5699462890625,164.78948974609375,332.4371032714844,54.2243766784668,113.52825927734375,192.16000366210938,50.645999908447266,56.1490478515625,123.3342514038086,43.86919021606445,78.55999755859375,104.24796295166016,48.387760162353516,30.72770118713379,50.55815124511719,207.21231079101562,464.45001220703125,46.95174026489258,124.65816497802734
2021-03-03,307.6000061035156,223.33946228027344,55.58506774902344,86.22832489013672,41.988922119140625,96.0199966430664,1408.219970703125,165.6915740966797,322.4739685058594,51.950355529785156,112.29949188232422,188.3699951171875,50.48046112060547,55.917362213134766,122.2225112915039,43.9534797668457,76.0199966430664,105.14259338378906,48.47230911254883,31.378875732421875,49.73124313354492,204.04794311523438,439.20001220703125,47.2933235168457,122.2437744140625
2021-03-04,295.6300048828125,221.4097900390625,54.294944763183594,85.79000854492188,41.97975158691406,98.22000122070312,1351.1199951171875,164.00704956054688,320.34173583984375,50.75150680541992,111.06163024902344,186.02999877929688,50.84832763671875,56.34510040283203,119.83026885986328,43.98157501220703,77.5,107.19011688232422,48.785152435302734,32.17160415649414,49.8121337890625,204.4899139404297,379.55999755859375,46.79801940917969,122.18628692626953
2021-03-05,301.2200012207031,227.99217224121094,55.29227066040039,87.69251251220703,42.703857421875,104.63999938964844,1332.280029296875,169.6865997314453,320.0606994628906,51.151123046875,112.6817855834961,190.44000244140625,52.2186279296875,57.583744049072266,121.96443176269531,44.69337463378906,80.26000213623047,109.14539337158203,50.08721160888672,32.50190734863281,50.998573303222656,207.7603302001953,401.05999755859375,47.82279586791992,123.70965576171875
2021-03-08,285.9200134277344,225.28868103027344,55.31056594848633,85.62212371826172,43.308807373046875,105.37999725341797,1335.0,172.83473205566406,323.2298889160156,50.894229888916016,115.23942565917969,188.24000549316406,53.119895935058594,57.699588775634766,124.48570251464844,44.86195373535156,77.83999633789062,110.46429443359375,50.20558166503906,32.7850341796875,50.683990478515625,210.94239807128906,398.2799987792969,48.4974365234375,122.52161407470703
2021-03-09,296.79998779296875,226.7579803466797,55.42036437988281,87.30083465576172,43.0155029296875,103.75,1427.6099853515625,170.8832550048828,343.1658020019531,53.44417190551758,116.25882720947266,192.94000244140625,52.788822174072266,57.3253173828125,123.20521545410156,44.571617126464844,79.11000061035156,109.74488830566406,49.875831604003906,32.520774841308594,51.45696258544922,212.16213989257812,403.3500061035156,47.993595123291016,123.48928833007812
2021-03-10,296.2799987792969,225.0438232421875,55.749755859375,88.14949798583984,43.88626480102539,103.48999786376953,1416.6700439453125,174.23391723632812,346.8971252441406,52.65444564819336,117.47850036621094,191.6999969482422,53.855628967285156,56.951053619384766,123.59233856201172,45.18039321899414,78.3499984741211,111.66328430175781,50.50149917602539,33.25688552856445,52.2928466796875,211.9942169189453,400.82000732421875,48.745094299316406,126.64142608642578
2021-03-11,304.3699951171875,223.32969665527344,55.21906280517578,88.1588134765625,43.48295211791992,102.66000366210938,1462.06005859375,171.95103454589844,347.3235778808594,53.510780334472656,117.73335266113281,195.0800018310547,53.460182189941406,56.2203369140625,123.74124908447266,44.721473693847656,79.4800033569336,110.9070053100586,50.104122161865234,32.97377014160156,52.535545349121094,210.90701293945312,411.8699951171875,47.40435028076172,126.59352111816406
2021-03-12,303.54998779296875,223.32969665527344,55.484413146972656,89.45511627197266,43.9595832824707,104.33999633789062,1453.239990234375,173.9669647216797,350.8995361328125,53.092124938964844,120.81543731689453,196.17999267578125,54.03036880493164,55.481319427490234,125.17061614990234,45.367706298828125,79.01000213623047,112.0045394897461,51.270904541015625,33.464508056640625,53.02089309692383,214.83151245117188,411.82000732421875,47.5068244934082,128.50013732910156
2021-03-15,307.17999267578125,220.88088989257812,56.170650482177734,90.66751861572266,43.62961196899414,104.80000305175781,1485.6099853515625,173.47911071777344,352.7069091796875,54.87137985229492,122.4665298461914,198.6999969482422,54.278682708740234,56.84220504760742,126.32207489013672,45.35834884643555,80.6500015258789,112.63170623779297,50.74669647216797,33.85143280029297,55.20500564575195,216.10595703125,425.0199890136719,47.515357971191406,127.8390884399414
2021-03-16,308.69000244140625,222.10528564453125,56.637290954589844,89.6976089477539,44.8211784362793,103.19000244140625,1482.68994140625,174.00379943847656,355.66094970703125,54.633506774902344,122.87013244628906,201.05999755859375,54.60976028442383,57.68938446044922,123.04639434814453,45.17102813720703,80.27999877929688,113.72924041748047,51.03416442871094,33.80424499511719,55.56453323364258,218.64601135253906,424.7200012207031,47.515357971191406,127.80072784423828
2021-03-17,304.6600036621094,221.16493225097656,56.893489837646484,88.7649917602539,44.87617492675781,103.79000091552734,1478.5999755859375,174.51927185058594,352.9790344238281,56.13683319091797,120.47604370117188,201.3800048828125,54.618953704833984,58.05889892578125,126.20294952392578,44.918155670166016,80.19999694824219,114.47632598876953,51.051082611083984,33.294639587402344,56.59815979003906,215.37518310546875,423.3699951171875,47.60930252075195,126.73723602294922
2021-03-18,298.8599853515625,219.9405517578125,57.03073501586914,89.16603088378906,45.38946533203125,102.4000015258789,1429.3599853515625,169.80624389648438,353.532958984375,56.041690826416016,121.17314910888672,200.2899932861328,55.08798599243164,57.752479553222656,124.7140121459961,45.22722625732422,78.25,114.310302734375,51.262451171875,32.73784255981445,55.96000671386719,215.6871337890625,417.9800109863281,48.08753204345703,125.08243560791016
2021-03-19,299.80999755859375,218.33412170410156,57.36927032470703,90.18255615234375,45.63694381713867,102.06999969482422,1421.199951171875,171.3343048095703,353.41632080078125,56.83140563964844,115.8987808227539,200.25,55.244327545166016,58.09495162963867,123.47322082519531,44.927520751953125,79.37000274658203,116.56993865966797,51.414642333984375,33.40787887573242,55.66340637207031,208.06707763671875,420.0400085449219,48.02775955200195,126.74687957763672
2021-03-22,306.1600036621094,218.8238983154297,57.99146270751953,89.1473617553711,46.764347076416016,100.98999786376953,1444.3299560546875,174.38121032714844,358.8774108886719,57.364234924316406,117.5590591430664,202.94000244140625,56.51346969604492,59.05929183959961,122.01404571533203,45.47072982788086,81.66999816894531,117.36312103271484,52.750518798828125,34.15342712402344,54.72863006591797,210.9546661376953,420.70001220703125,48.32664489746094,127.35298156738281
2021-03-23,298.6199951171875,219.39199829101562,57.29607009887695,88.69971466064453,46.4068717956543,101.6500015258789,1451.2900390625,177.43728637695312,363.8332214355469,57.38326644897461,119.61377716064453,201.33999633789062,56.274356842041016,58.131004333496094,118.02368927001953,45.60185241699219,79.8499984741211,116.63450622558594,52.91962814331055,34.578102111816406,54.03655242919922,216.48031616210938,420.6099853515625,48.599910736083984,128.86349487304688
2021-03-24,294.2099914550781,220.5968475341797,57.00328063964844,88.66242218017578,44.702022552490234,103.05999755859375,1422.9599609375,174.17869567871094,355.86505126953125,54.842830657958984,120.13663482666016,197.7100067138672,53.91080856323242,57.995811462402344,117.62661743164062,45.011810302734375,78.4800033569336,113.57247161865234,52.00648880004883,33.700443267822266,54.26125717163086,214.91175842285156,411.3299865722656,48.68531036376953,128.06495666503906
2021-03-25,294.1400146484375,220.4204864501953,57.451622009277344,89.79087829589844,45.25196838378906,98.94999694824219,1431.8299560546875,175.60546875,357.2060241699219,55.270999908447266,120.16413116455078,201.3000030517578,54.747703552246094,57.67136764526367,119.51264190673828,45.40517044067383,79.77999877929688,116.8005142211914,53.037994384765625,34.43655014038086,53.820838928222656,215.05433654785156,411.7200012207031,49.001285552978516,128.93081665039062
2021-03-26,301.3999938964844,223.63333129882812,58.50384521484375,91.11516571044922,46.62685775756836,97.72000122070312,1445.47998046875,175.1268310546875,361.32611083984375,57.878028869628906,121.62262725830078,210.44000244140625,56.0720329284668,58.79792785644531,120.22733306884766,44.87131881713867,81.75,118.51600646972656,53.866573333740234,35.1348991394043,55.27690887451172,217.9864959716797,419.4800109863281,49.68446731567383,130.00840759277344
2021-03-29,305.7699890136719,228.84434509277344,58.6227912902832,90.8447036743164,47.62593460083008,99.16000366210938,1424.6099853515625,179.6833038330078,361.5593566894531,56.945579528808594,122.18217468261719,208.77999877929688,57.46992492675781,59.65413284301758,118.1725845336914,45.58312225341797,81.0999984741211,120.86788940429688,54.91499328613281,35.81438446044922,55.87012481689453,221.01666259765625,417.8699951171875,50.23956298828125,131.49002075195312
2021-03-30,309.8800048828125,227.33590698242188,57.92741394042969,91.21772766113281,47.09431076049805,97.19999694824219,1406.3299560546875,178.43142700195312,357.7210998535156,57.39278030395508,121.99870300292969,207.6300048828125,56.82615661621094,59.032257080078125,121.16039276123047,45.105464935302734,80.2300033569336,118.56212615966797,53.90885543823242,35.937068939208984,53.820838928222656,220.16110229492188,414.2099914550781,50.03459930419922,130.59524536132812
2021-03-31,318.7300109863281,225.39646911621094,58.21327209472656,88.99815368652344,46.076904296875,98.69000244140625,1420.8199462890625,177.54776000976562,357.3906555175781,58.26813507080078,121.5859375,208.6199951171875,56.3939094543457,58.24816131591797,120.02879333496094,44.74957275390625,81.2699966430664,116.69905853271484,53.519920349121094,33.96468734741211,54.17137145996094,219.9204559326172,424.5299987792969,49.658851623535156,130.6818389892578
2021-04-01,315.3399963378906,227.05186462402344,58.028846740722656,90.60221862792969,45.80193328857422,100.86000061035156,1438.4599609375,177.50172424316406,362.8226318359375,60.047386169433594,124.24604797363281,211.11000061035156,56.02604675292969,59.87944030761719,120.75342559814453,44.58098220825195,83.01000213623047,116.4408187866211,53.553749084472656,33.92693328857422,55.5555419921875,224.53704833984375,431.82000732421875,49.78694534301758,130.4798126220703
2021-04-05,321.5,229.18716430664062,58.24093246459961,91.09650421142578,45.911922454833984,101.51000213623047,1452.0899658203125,178.94691467285156,361.1317443847656,60.59923553466797,123.8424301147461,215.27999877929688,56.587032318115234,59.7893180847168,124.47578430175781,44.76829147338867,83.25,117.2155532836914,53.807395935058594,34.66303253173828,56.16673278808594,227.50485229492188,437.1499938964844,50.27371597290039,134.14540100097656
2021-04-06,323.6199951171875,229.42227172851562,57.15282440185547,90.98458099365234,45.911922454833984,99.83999633789062,1487.47998046875,178.61553955078125,369.9161682128906,59.48601150512695,125.8145980834961,215.35000610351562,56.780174255371094,59.69017791748047,125.72649383544922,45.03054428100586,83.18000030517578,117.81504821777344,54.12868118286133,34.81403350830078,56.44536590576172,227.54046630859375,435.260009765625,50.47866439819336,134.79000854492188
2021-04-07,320.6199951171875,231.43023681640625,57.22660827636719,89.78153991699219,45.45021438598633,100.26000213623047,1500.02001953125,178.5787353515625,371.4903259277344,58.76289367675781,126.21823120117188,210.89999389648438,56.458290100097656,59.122379302978516,123.6022720336914,44.51542663574219,81.37999725341797,117.91648864746094,53.832763671875,35.05940246582031,55.73530197143555,227.90591430664062,432.07000732421875,50.38473129272461,134.5013885498047
2021-04-08,329.75,230.18629455566406,57.088287353515625,90.00537109375,45.01621627807617,99.36000061035156,1524.050048828125,177.5385284423828,373.0646057128906,59.17203140258789,126.19986724853516,211.5500030517578,56.52320098876953,58.59965515136719,123.83056640625,44.2250862121582,80.83000183105469,118.17475128173828,53.993404388427734,35.1348991394043,55.54655838012695,228.8328094482422,437.010009765625,49.718360900878906,134.41481018066406
2021-04-09,333.80999755859375,232.1453399658203,57.7337760925293,90.88200378417969,44.3882942199707,100.08999633789062,1531.4200439453125,175.0163116455078,379.31280517578125,59.438446044921875,126.9337158203125,210.4199981689453,55.762760162353516,58.68077087402344,123.43351745605469,43.63666915893555,79.95999908447266,118.24853515625,52.97880554199219,35.653953552246094,55.2859001159668,229.8309783935547,442.6700134277344,49.6234245300293,134.48214721679688
